"","STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","weather_condition"
"736","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-05",10.74,",,W",NA,"",0.01,",,W,2400",0,"T,,W",32,"H,,S",33,",,W",30,",,W",340,",,W",330,",,W",15,",,W",19,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"737","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-06",13.42,",,W",NA,"",0,"T,,W,2400",0,"T,,W",33,"H,,S",40,",,W",30,",,W",320,",,W",310,",,W",21.9,",,W",28,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"738","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-07",13.65,",,W",NA,"",0,",,W,2400",0,",,W",34,"H,,S",42,",,W",29,",,W",310,",,W",330,",,W",21.9,",,W",28,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"739","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-08",10.74,",,W",NA,"",0,",,W,2400",0,",,W",32,"H,,S",41,",,W",26,",,W",330,",,W",320,",,W",18.1,",,W",25.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"740","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-09",11.41,",,W",NA,"",0,",,W,2400",0,",,W",29,"H,,S",36,",,W",24,",,W",350,",,W",350,",,W",17,",,W",21,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"741","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-10",9.4,",,W",NA,"",0,",,W,2400",0,",,W",33,"H,,S",41,",,W",27,",,W",310,",,W",320,",,W",17,",,W",23,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"742","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-11",5.82,",,W",NA,"",0,",,W,2400",0,",,W",31,"H,,S",36,",,W",24,",,W",230,",,W",250,",,W",12.1,",,W",14.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"743","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-12",7.38,",,W",NA,"",0,",,W,2400",0,",,W",33,"H,,S",42,",,W",27,",,W",310,",,W",280,",,W",14.1,",,W",19.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"744","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-13",6.93,",,W",NA,"",0,",,W,2400",0,",,W",35,"H,,S",40,",,W",31,",,W",120,",,W",240,",,W",13,",,W",17,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"745","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-14",5.37,",,W",NA,"",0.1,",,W,2400",0,",,W",35,"H,,S",39,",,W",31,",,W",330,",,W",330,",,W",8.9,",,W",12.1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1,",,W",NA,"","No Snow"
"746","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-15",8.28,",,W",NA,"",0,",,W,2400",0,",,W",36,"H,,S",41,",,W",33,",,W",100,",,W",110,",,W",14.1,",,W",18.1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"747","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-16",18.57,",,W",NA,"",1.03,",,W,2400",0,",,W",42,"H,,S",52,",,W",37,",,W",110,",,W",110,",,W",42.9,",,W",49,",,W",1,",,W",NA,"",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"748","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-17",18.57,",,W",NA,"",0,",,W,2400",0,",,W",39,"H,,S",43,",,W",34,",,W",250,",,W",240,",,W",31.1,",,W",40.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"749","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-18",14.54,",,W",NA,"",0,",,W,2400",0,",,W",40,"H,,S",45,",,W",31,",,W",280,",,W",280,",,W",23.9,",,W",34,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"750","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-19",10.74,",,W",NA,"",0,"T,,W,2400",0,"T,,W",33,"H,,S",41,",,W",27,",,W",300,",,W",300,",,W",18.1,",,W",25.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"751","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-20",10.96,",,W",NA,"",0,",,W,2400",0,",,W",34,"H,,S",38,",,W",25,",,W",310,",,W",300,",,W",21.9,",,W",28,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"752","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-21",7.83,",,W",NA,"",0,"T,,W,2400",0.1,",,W",26,"H,,S",32,",,W",21,",,W",220,",,W",230,",,W",19.9,",,W",25.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Snow"
"753","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-22",9.62,",,W",NA,"",0,"T,,W,2400",0,",,W",35,"H,,S",43,",,W",30,",,W",290,",,W",290,",,W",18.1,",,W",23.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"754","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-23",16.55,",,W",NA,"",0,"T,,W,2400",0,"T,,W",31,"H,,S",34,",,W",17,",,W",320,",,W",320,",,W",31.1,",,W",42.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"755","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-24",20.8,",,W",NA,"",0,",,W,2400",0,",,W",22,"H,,S",31,",,W",16,",,W",290,",,W",300,",,W",31.1,",,W",42.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"756","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-25",12.97,",,W",NA,"",0,",,W,2400",0,",,W",26,"H,,S",36,",,W",19,",,W",320,",,W",320,",,W",23.9,",,W",33.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"757","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-26",8.28,",,W",NA,"",0.22,",,W,2400",3.6,",,W",28,"H,,S",35,",,W",22,",,W",70,",,W",330,",,W",14.1,",,W",18.1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Snow"
"758","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-27",8.5,",,W",NA,"",0.07,",,W,2400",1,",,W",30,"H,,S",36,",,W",28,",,W",340,",,W",330,",,W",13,",,W",16.1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1,",,W",NA,"","Snow"
"759","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-28",13.42,",,W",NA,"",0.05,",,W,2400",0.9,",,W",31,"H,,S",33,",,W",16,",,W",310,",,W",330,",,W",28,",,W",36.9,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",1,",,W",NA,"",NA,"","Snow"
"760","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-29",20.8,",,W",NA,"",0,"T,,W,2400",0,"T,,W",15,"H,,S",18,",,W",7,",,W",310,",,W",320,",,W",31.1,",,W",40.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"761","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-30",13.2,",,W",NA,"",0,",,W,2400",0,",,W",13,"H,,S",20,",,W",8,",,W",310,",,W",310,",,W",19.9,",,W",27.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"762","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-01-31",5.82,",,W",NA,"",0,",,W,2400",0,",,W",14,"H,,S",23,",,W",7,",,W",320,",,W",320,",,W",16.1,",,W",19,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"763","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-01",20.8,",,W",NA,"",0.69,",,W,2400",1.2,",,W",27,"H,,S",35,",,W",22,",,W",40,",,W",50,",,W",36,",,W",46.1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Snow"
"764","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-02",19.01,",,W",NA,"",0.2,",,W,2400",0,"T,,W",32,"H,,S",40,",,W",30,",,W",30,",,W",30,",,W",36,",,W",44.1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",1,",,W",NA,"",NA,"","No Snow"
"765","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-03",10.51,",,W",NA,"",0,"T,,W,2400",0,"T,,W",31,"H,,S",34,",,W",28,",,W",300,",,W",310,",,W",16.1,",,W",21.9,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",1,",,W",NA,"",NA,"","No Snow"
"766","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-04",8.95,",,W",NA,"",0.01,",,W,2400",0.1,",,W",33,"H,,S",37,",,W",29,",,W",320,",,W",310,",,W",16.1,",,W",21,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Snow"
"767","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-05",6.04,",,W",NA,"",0.01,",,W,2400",0,",,W",32,"H,,S",41,",,W",26,",,W",220,",,W",220,",,W",16.1,",,W",21,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"768","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-06",12.53,",,W",NA,"",0,",,W,2400",0,",,W",36,"H,,S",42,",,W",30,",,W",250,",,W",230,",,W",25.9,",,W",35.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"769","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-07",9.17,",,W",NA,"",0.44,",,W,2400",5.3,",,W",32,"H,,S",37,",,W",26,",,W",130,",,W",320,",,W",19.9,",,W",23.9,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Snow"
"770","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-08",10.74,",,W",NA,"",0,",,W,2400",0,",,W",25,"H,,S",29,",,W",19,",,W",310,",,W",320,",,W",25.9,",,W",34,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"771","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-09",6.04,",,W",NA,"",0.17,",,W,2400",3,",,W",24,"H,,S",27,",,W",21,",,W",320,",,W",330,",,W",13,",,W",16.1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Snow"
"772","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-10",9.4,",,W",NA,"",0,",,W,2400",0,",,W",25,"H,,S",31,",,W",20,",,W",270,",,W",270,",,W",17,",,W",23,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"773","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-11",8.72,",,W",NA,"",0,",,W,2400",0,",,W",25,"H,,S",30,",,W",19,",,W",320,",,W",320,",,W",18.1,",,W",23.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"774","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-12",10.51,",,W",NA,"",0,",,W,2400",0,",,W",19,"H,,S",27,",,W",11,",,W",310,",,W",310,",,W",21.9,",,W",28,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"775","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-13",9.4,",,W",NA,"",0,",,W,2400",0,",,W",23,"H,,S",29,",,W",17,",,W",320,",,W",320,",,W",15,",,W",19.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,",,W",NA,"","No Snow"
"776","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-14",5.59,",,W",NA,"",0,",,W,2400",0,",,W",29,"H,,S",33,",,W",26,",,W",70,",,W",80,",,W",14.1,",,W",16.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"777","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-15",9.17,",,W",NA,"",0.03,",,W,2400",0,"T,,W",31,"H,,S",32,",,W",27,",,W",20,",,W",30,",,W",16.1,",,W",19,",,W",1,",,W",NA,"",NA,"",1,",,W",NA,"",1,",,W",NA,"",NA,"","No Snow"
"778","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-16",11.18,",,W",NA,"",0.63,",,W,2400",0,",,W",33,"H,,S",40,",,W",30,",,W",260,",,W",290,",,W",25.9,",,W",35.1,",,W",1,",,W",1,",,W",NA,"",NA,"",NA,"",1,",,W",NA,"",NA,"","No Snow"
"779","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-17",12.75,",,W",NA,"",0,",,W,2400",0,",,W",29,"H,,S",32,",,W",23,",,W",280,",,W",290,",,W",25.9,",,W",36.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"780","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-18",8.5,",,W",NA,"",0.09,",,W,2400",0.9,",,W",27,"H,,S",31,",,W",24,",,W",60,",,W",70,",,W",18.1,",,W",25.9,",,W",1,",,W",NA,"",NA,"",NA,"",1,",,W",NA,"",NA,"",NA,"","Snow"
"781","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-19",10.96,",,W",NA,"",0.43,",,W,2400",4.8,",,W",28,"H,,S",30,",,W",25,",,W",30,",,W",30,",,W",17,",,W",21.9,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Snow"
"782","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-20",11.18,",,W",NA,"",0,"T,,W,2400",0,"T,,W",27,"H,,S",31,",,W",23,",,W",320,",,W",310,",,W",21,",,W",28,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"783","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-21",9.4,",,W",NA,"",0,",,W,2400",0,",,W",26,"H,,S",33,",,W",19,",,W",330,",,W",330,",,W",21.9,",,W",28,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"784","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-22",10.96,",,W",NA,"",0.16,",,W,2400",0,",,W",29,"H,,S",40,",,W",19,",,W",190,",,W",260,",,W",23,",,W",31.1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"785","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-23",12.75,",,W",NA,"",0,"T,,W,2400",0,",,W",38,"H,,S",43,",,W",34,",,W",220,",,W",270,",,W",21,",,W",25.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"786","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-24",13.42,",,W",NA,"",0,"T,,W,2400",0,",,W",42,"H,,S",50,",,W",37,",,W",210,",,W",220,",,W",25.1,",,W",32,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"787","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-25",17.22,",,W",NA,"",0,"T,,W,2400",0,",,W",44,"H,,S",47,",,W",33,",,W",320,",,W",330,",,W",28,",,W",36.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"788","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-26",9.17,",,W",NA,"",0,",,W,2400",0,",,W",33,"H,,S",40,",,W",28,",,W",110,",,W",330,",,W",16.1,",,W",21,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"789","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-27",9.84,",,W",NA,"",0.17,",,W,2400",0,"T,,W",35,"H,,S",47,",,W",30,",,W",280,",,W",280,",,W",16.1,",,W",19.9,",,W",1,",,W",NA,"",NA,"",1,",,W",NA,"",NA,"",NA,"",NA,"","No Snow"
"790","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-02-28",6.93,",,W",NA,"",0.02,",,W,2400",0,",,W",40,"H,,S",44,",,W",36,",,W",300,",,W",300,",,W",14.1,",,W",19,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"791","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-03-01",13.87,",,W",NA,"",0.18,",,W,2400",0,"T,,W",39,"H,,S",44,",,W",26,",,W",270,",,W",280,",,W",44.1,",,W",53,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"792","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-03-02",22.59,",,W",NA,"",0,"T,,W,2400",0,"T,,W",23,"H,,S",28,",,W",13,",,W",290,",,W",300,",,W",38,",,W",52.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"793","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-03-03",12.08,",,W",NA,"",0,",,W,2400",0,",,W",33,"H,,S",50,",,W",23,",,W",240,",,W",250,",,W",19.9,",,W",25.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"794","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-03-04",14.76,",,W",NA,"",0,",,W,2400",0,",,W",39,"H,,S",43,",,W",27,",,W",300,",,W",290,",,W",29.1,",,W",38.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"795","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-03-05",18.12,",,W",NA,"",0,",,W,2400",0,",,W",29,"H,,S",36,",,W",24,",,W",300,",,W",300,",,W",23,",,W",36.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"796","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-03-06",12.53,",,W",NA,"",0,",,W,2400",0,",,W",29,"H,,S",36,",,W",22,",,W",300,",,W",280,",,W",21,",,W",27.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"797","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-03-07",9.84,",,W",NA,"",0,",,W,2400",0,",,W",29,"H,,S",38,",,W",22,",,W",290,",,W",300,",,W",17,",,W",21.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"798","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-03-08",9.4,",,W",NA,"",0,",,W,2400",0,",,W",32,"H,,S",38,",,W",25,",,W",320,",,W",310,",,W",16.1,",,W",21.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"799","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-03-09",11.41,",,W",NA,"",0,"T,,W,2400",0,",,W",45,"H,,S",61,",,W",36,",,W",280,",,W",280,",,W",23,",,W",29.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"800","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-03-10",8.5,",,W",NA,"",0,",,W,2400",0,",,W",43,"H,,S",48,",,W",34,",,W",190,",,W",NA,"",16.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"801","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-03-11",13.42,",,W",NA,"",0,",,W,2400",0,",,W",50,"H,,S",74,",,W",36,",,W",210,",,W",210,",,W",30,",,W",36,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"802","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-03-12",14.32,",,W",NA,"",0,",,W,2400",0,",,W",59,"H,,S",65,",,W",47,",,W",280,",,W",280,",,W",33.1,",,W",46.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"803","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-03-13",17.22,",,W",NA,"",0,",,W,2400",0,",,W",44,"H,,S",49,",,W",32,",,W",320,",,W",280,",,W",30,",,W",40.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"804","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-03-14",17.22,",,W",NA,"",0,"T,,W,2400",0.1,",,W",41,"H,,S",49,",,W",24,",,W",320,",,W",330,",,W",35.1,",,W",47,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Snow"
"805","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-03-15",19.01,",,W",NA,"",0,",,W,2400",0,",,W",24,"H,,S",30,",,W",17,",,W",320,",,W",290,",,W",29.1,",,W",38,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"806","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-03-16",9.4,",,W",NA,"",0,",,W,2400",0,",,W",26,"H,,S",36,",,W",20,",,W",210,",,W",310,",,W",16.1,",,W",21.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"807","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-03-17",9.62,",,W",NA,"",0,",,W,2400",0,",,W",40,"H,,S",53,",,W",31,",,W",200,",,W",200,",,W",18.1,",,W",21,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"808","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2021-03-18",10.74,",,W",NA,"",0.66,",,W,2400",0,",,W",43,"H,,S",49,",,W",38,",,W",30,",,W",30,",,W",28,",,W",35.1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
